864770057,62,1,根室市場,H28.5.20,1.8,7005,A,H30.2.22,H30.4.15,H30.3.26,-20,H30.4.30,H29.7.21,6.4,3.4,12.7,72,63,24,10.2,6.2,69,114,75,512
1401416254,67,2,道東あさひ西春別支所,2016/05/27,1.8,1625,A,H30.2.26,H30.4.23,H30.3.26,-28,H30.5.1,H29.7.22,6.3,3.5,11.1,68,56,13,10.2,6.1,71,104,95.1,455.2
1401416254,67,2,道東あさひ西春別支所,H28.5.27,2.1,1625,,H30.2.26,H30.4.23,H30.7.19,87,H30.5.1,H29.7.22,7.1,3.6,13.6,229,89,35,10.3,7.1,59,154,137,513.5
1401416254,67,2,道東あさひ西春別支所,H28.5.27,2.2,1625,,H30.2.26,H30.4.23,H30.8.16,115,H30.5.1,H29.7.22,7.1,3.4,11.6,236,91,33,10.3,6.8,63,111,135,536.7
1401416254,67,2,道東あさひ西春別支所,H28.5.27,2.4,1625,,H30.2.26,2018/04/23,H30.10.18,178,H30.5.1,H29.7.22,7.3,3.8,12.7,301,85,39,10.9,6.7,65,53,,
1419604346,98,2,釧路市場,H28.5.3,2.2,434,,H30.3.16,H30.5.5,H30.7.19,75,H30.5.17,H29.8.7,6.9,3.5,10.1,305,67,21,10.5,6.3,57,164,210,365.2
1419604346,98,2,釧路市場,H28.5.3,2.3,434,,H30.3.16,H30.5.5,H30.8.16,103,H30.5.17,H29.8.7,8.1,3.5,12.6,373,72,27,10.2,6.2,65,96,294,417
1433545564,39,2,根室市場,H28.7.4,1.9,4556,,H30.2.21,H30.5.1,H30.5.17,16,H30.4.28,H29.7.19,8.3,3.3,6,129,66,32,10.2,5.1,62,147,504,602.3
1436725420,79,2,中春別農協,2016/05/06,1.9,2542,A,H30.2.26,H30.4.30,H30.3.26,-35,H30.5.2,H29.7.23,6.4,3.5,12.9,66,54,22,10.5,7.4,68,127,122.5,446.8
1436725420,79,2,中春別農協,H28.5.6,2,2542,,H30.2.26,H30.4.30,H30.5.17,17,H30.5.2,H29.7.23,6.9,3.3,8.5,112,99,31,9.9,4.6,59,125,359,663.8
1436725420,79,2,中春別農協,H28.5.6,2.2,2542,,H30.2.26,H30.4.30,H30.7.19,80,H30.5.2,H29.7.23,7.1,3.6,17.9,208,97,41,10.4,6,61,145,366,417.9
1436725420,79,2,中春別農協,H28.5.6,2.3,2542,,H30.2.26,H30.4.30,H30.8.16,108,H30.5.2,H29.7.23,7.2,3.6,10.1,230,102,43,10.4,7.2,59,127,148,442.3
1436725420,79,2,中春別農協,H28.5.6,2.4,2542,,H30.2.26,H30.4.30,H30.9.20,143,H30.5.2,H29.7.23,7.6,3.5,11.8,220,81,51,9.7,5.1,65,70,138,323.3
1436725420,79,2,中春別農協,H28.5.6,2.5,2542,,H30.2.26,H30.4.30,H30.10.18,171,H30.5.2,H29.7.23,7.8,3.6,9.5,278,82,46,9.5,6.2,60,57,,
1437612545,46,2,根室市場,2016/03/02,2.1,1254,A,H30.2.21,H30.4.26,H30.3.26,-31,H30.4.30,H29.7.21,6.4,3.3,10.1,67,105,16,10.1,4.5,72,130,158.4,406.1
1437612545,46,2,根室市場,H28.3.2,2.4,1254,,H30.2.21,H30.4.26,H30.7.19,84,H30.4.30,H29.7.21,7.2,3.5,14.4,202,83,48,11.1,5,55,185,280,508.9
1437612545,46,2,根室市場,H28.3.2,2.5,1254,,H30.2.21,H30.4.26,H30.8.16,112,H30.4.30,H29.7.21,7.8,3.4,11.2,230,81,35,10.4,5.1,58,146,138,601.2
1437612545,46,2,根室市場,H28.3.2,2.6,1254,,H30.2.21,H30.4.25,H30.10.18,176,H30.4.30,H29.7.21,8.1,3.8,10.8,323,92,37,11.4,4.4,68,38,,
1449313898,112,2,釧路市場,H28.5.28,2.2,1389,,H30.3.16,H30.5.11,H30.8.16,97,H30.5.20,H29.8.10,7.5,3.3,10.5,227,90,43,10.3,5.1,62,128,164,244.5
1458511810,64,2,標津町農協,2016/05/20,1.8,1181,A,H30.2.26,H30.5.12,H30.3.26,-47,H30.4.4,H29.6.25,6.1,3.8,11.1,48,58,21,10,6.6,73,119,141.2,413.9
1458511810,64,2,標津町農協,H28.5.20,2.2,1181,,H30.2.26,H30.5.12,H30.7.19,68,H30.4.4,H29.6.25,7.6,3.5,14,181,63,43,10.1,7.1,58,135,244,397.6
1458511810,64,2,標津町農協,H28.5.20,2.4,1181,,H30.2.26,H30.5.12,H30.10.18,159,H30.4.4,H29.6.25,7.8,3.9,14.6,237,80,52,10.6,4.6,64,46,,
1465611121,41,2,根室市場,2015/12/07,2.3,1112,A,H30.2.21,H30.4.21,H30.3.26,-26,H30.4.30,H29.7.21,6.2,3.5,12.5,83,65,16,10.8,5.9,69,111,196.7,383.1
1465611121,41,2,根室市場,H28.6.1,2,1112,,H30.2.21,H30.4.21,H30.5.17,26,H30.4.30,H29.7.21,6.9,3.4,8.2,216,80,29,10.3,5.6,52,133,516,821.9
1465611121,41,2,根室市場,H28.6.1,2.1,1112,,H30.2.21,H30.4.21,H30.7.19,89,H30.4.30,H29.7.21,7.6,3.6,19.6,319,101,40,11.5,6.9,55,144,171,522.2
1465611121,41,2,根室市場,H28.6.1,2.4,1112,,H30.2.21,H30.4.21,H30.10.18,180,H30.4.30,H29.7.21,7.7,3.7,11.4,450,101,49,10.9,4.6,62,50,,
1476022893,115,2,釧路市場,H28.8.13,1.8,2289,,H30.3.16,H30.5.8,H30.5.17,9,H30.5.16,H29.8.6,7.6,3.3,7.5,122,92,45,10.3,5.2,64,175,940,539
1476022893,115,2,釧路市場,H28.8.13,2,2289,,H30.3.16,H30.5.8,H30.8.16,100,H30.5.16,H29.8.6,8,3.2,9.8,220,89,37,10.4,6.4,67,100,130,389.5
1476022893,115,2,釧路市場,H28.8.13,2.1,2289,,H30.3.16,H30.5.8,H30.9.20,135,H30.5.16,H29.8.6,8.7,3.4,11.5,295,86,47,10.5,7.8,65,66,116,488.5
1476022893,115,2,釧路市場,H28.8.13,2.2,2289,,H30.3.16,H30.5.8,H30.10.18,163,H30.5.16,H29.8.6,8.3,3.4,10.4,329,83,46,9.6,5.4,62,57,,
1477034833,47,2,根室市場,2016/08/02,1.6,3483,A,H30.2.21,H30.4.26,H30.3.26,-31,H30.4.30,H29.7.21,7,3.6,10.9,70,62,21,10.4,6.5,60,124,84.7,568.5
1477034833,47,2,根室市場,H27.12.7,2.4,3483,,H30.2.21,H30.4.26,H30.5.17,21,H30.4.30,H29.7.21,8,3.6,10.1,163,78,24,10.5,5.8,56,159,371,495.7
1477034833,47,2,根室市場,H27.12.7,2.6,3483,,H30.2.21,H30.4.26,H30.7.19,84,H30.4.30,H29.7.21,8.5,3.9,17,271,78,33,11.1,4.8,62,161,307,387.2
1477034833,47,2,根室市場,H27.12.7,2.9,3483,,H30.2.21,H30.4.25,H30.10.18,176,H30.4.30,H29.7.21,8.7,4,13,408,81,35,10.6,5.4,63,49,,
1479310409,102,2,釧路市場,H28.5.7,2,1040,,H30.3.16,H30.5.5,H30.5.17,12,H30.5.5,H29.7.26,7.1,3.6,9.9,124,79,25,10.5,6.3,63,153,888,546.4
1494659514,34,2,根室市場,2016/04/07,2,5951,A,H30.2.21,H30.4.26,H30.3.26,-31,H30.4.26,H29.7.17,6.5,3.5,9.5,76,52,19,10.5,7.1,73,124,137.5,549.9
1494659514,34,2,根室市場,H28.5.21,2,5951,,H30.2.21,H30.4.26,H30.5.17,21,H30.4.26,H29.7.17,7,3.7,6.7,158,70,26,10.6,5.4,52,115,1108,942.5
1494659514,34,2,根室市場,H28.5.21,2.2,5951,,H30.2.21,H30.4.26,H30.7.19,84,H30.4.26,H29.7.17,7,3.5,12,246,77,36,11.7,7.5,51,191,126,429.4
1494659514,34,2,根室市場,H28.5.21,2.2,5951,,H30.2.21,H30.4.26,H30.8.16,112,H30.4.26,H29.7.17,7.1,3.3,8.8,230,68,37,10.2,5.9,57,111,129,558.3
1494659514,34,2,根室市場,H28.5.21,2.3,5951,,H30.2.21,H30.4.26,H30.9.20,147,H30.4.26,H29.7.17,7.5,3.5,10.2,293,77,44,10.3,7.8,59,66,139,422.7
1494659514,34,2,根室市場,H28.5.21,2.4,5951,,H30.2.21,H30.4.26,H30.10.18,175,H30.4.26,H29.7.17,7.9,3.6,9.3,310,85,57,10.1,5.4,57,43,,
1501270497,54,2,根室市場,2016/08/07,1.6,7049,,H30.2.22,H30.5.8,H30.3.26,-43,H30.5.3,H29.7.24,6.4,3.5,10.2,60,62,20,10.6,5.6,70,109,393,292
1501270497,54,2,釧路市場,H28.8.9,1.9,7049,,H30.2.22,H30.5.8,H30.7.19,72,H30.5.3,H29.7.24,7.2,3.7,20.7,187,85,32,10.8,5.6,54,116,391,446.3
1501270497,54,2,釧路市場,H28.8.9,2.2,7049,,H30.2.22,H30.5.8,H30.10.18,163,H30.5.3,H29.7.24,8.2,3.7,12.9,295,84,43,10.9,6.1,60,41,,
1501556256,42,2,根室市場,2016/07/14,1.7,5625,A,H30.2.21,H30.4.21,H30.3.26,-26,H30.5.1,H29.7.22,6.9,3.4,11.5,55,73,27,10.2,6.3,72,128,146.8,488.6
1501556256,42,2,根室市場,H28.7.14,1.8,5625,,H30.2.21,H30.4.21,H30.5.17,26,H30.5.1,H29.7.22,7.9,3.7,8.2,139,85,35,10.5,4.9,61,149,375,435.1
1501556256,42,2,根室市場,H28.7.14,2,5625,,H30.2.21,H30.4.21,H30.7.19,89,H30.5.1,H29.7.22,8.1,3.6,13.9,156,98,52,10,4.6,62,222,456,308
1501556256,42,2,根室市場,H28.7.14,2.3,5625,,H30.2.21,H30.4.21,H30.10.18,180,H30.5.1,H29.7.22,8,3.7,10.6,190,79,42,10.2,5,68,51,,
1511310022,35,2,根室市場,2016/04/15,1.9,1002,A,H30.2.21,H30.5.10,H30.3.26,-45,H30.5.8,H29.7.29,7.4,3.4,9.3,82,62,24,10.6,5.6,73,134,101.1,490.4
1511310022,35,2,根室市場,H28.4.7,2.1,1002,,H30.2.21,H30.5.10,H30.5.17,7,H30.5.8,H29.7.29,7.1,3.5,7.9,87,88,32,10.4,5,57,140,365,614.9
1511310022,35,2,根室市場,H28.4.7,2.3,1002,,H30.2.21,H30.5.10,H30.7.19,70,H30.5.8,H29.7.29,7.8,3.7,14,290,93,46,10.7,7.2,49,149,326,347.8
1511310022,35,2,根室市場,H28.4.7,2.5,1002,,H30.2.21,H30.5.10,H30.10.18,161,H30.5.8,H29.7.29,8.4,3.6,10.5,372,114,59,10,5.1,61,43,,
1512209752,73,2,釧路丹頂鶴居支所,2016/01/11,2.2,975,A,H30.2.26,H30.4.22,H30.3.26,-27,H30.4.20,H29.7.11,6.8,3.8,11.6,53,73,14,10.5,5.7,72,98,211.2,405.1
1512209752,73,2,釧路丹頂鶴居支所,H28.1.11,2.3,975,,H30.2.26,H30.4.22,H30.5.17,25,H30.4.20,H29.7.11,7.7,3.8,10.4,104,85,24,10.7,5.5,62,112,815,465.9
1512209752,73,2,釧路丹頂鶴居支所,H28.1.11,2.5,975,,H30.2.26,H30.4.22,H30.7.19,88,H30.4.20,H29.7.11,7.5,4,16.3,221,100,32,11,5.5,64,144,295,351
1512209752,73,2,釧路丹頂鶴居支所,H28.1.11,2.8,975,,H30.2.26,H30.4.22,H30.10.18,179,H30.4.20,H29.7.11,7.7,3.9,12.6,273,103,38,9.9,4.8,67,40,,
1513104438,43,2,根室市場,H28.4.15,2.3,443,,H30.2.21,H30.5.13,H30.7.19,67,H30.5.13,H29.8.3,7.9,3.9,16.7,162,86,37,11.5,6.2,60,148,149,362.2
1401416315,202,3,大沼,H28.6.10,2.3,1631,,H30.4.20,H30.6.15,H30.9.20,97,H30.6.21,H29.9.11,8.3,3.4,15.8,313,82,37,10.7,7.9,63,60,161,308.8
1482211717,38,3,根室市場,2016/05/21,1.8,1171,A,H30.2.21,H30.5.25,H30.3.26,-60,H30.5.22,H29.8.12,6.3,3.4,11.7,69,64,17,10.3,5.6,79,101,131.4,438.9
862968449,103,3,釧路市場,H28.6.5,2.2,6844,,H30.3.16,H30.5.29,H30.8.16,79,H30.6.3,H29.8.24,8,3.8,10.1,289,82,42,10.6,2.6,71,110,179,462.2
863934238,205,3,（有）橋本牧場,H28.4.6,2.2,3423,,H30.4.20,H30.5.21,H30.6.21,31,H30.5.31,H29.8.21,7.8,3.4,8,153,91,20,10.9,4.9,51,109,417,680.4
863934320,203,3,（有）橋本牧場,H28.4.26,2.3,3432,,H30.4.20,H30.5.26,H30.8.16,82,H30.6.10,H29.8.31,7.7,3.4,8.6,255,122,47,10.9,5.8,71,119,237,491.9
1384822363,159,3,釧路市場,H28.4.11,2.2,2236,,H30.4.13,H30.6.3,H30.6.21,18,H30.6.11,H29.9.1,7.4,3.6,9.6,168,84,29,10.3,4.3,48,167,659,701.6
1384822363,159,3,釧路市場,H28.4.11,2.4,2236,,H30.4.13,H30.6.3,H30.9.20,109,H30.6.11,H29.9.1,8.5,3.4,11.5,304,111,45,12.1,2.3,74,48,154,733.6
1395319777,109,3,釧路市場,H28.6.8,2.3,1977,,H30.3.16,H30.6.1,H30.9.20,111,H30.6.4,H29.8.25,7.2,3.4,11.4,83,77,38,9.7,7.1,61,44,71,476.8
1406116319,202,3,大沼,H28.6.10,2,1631,,H30.4.20,H30.6.15,H30.6.21,6,H30.6.21,H29.9.11,7.2,3.5,10.4,106,69,24,10.1,5,61,116,553,565.1
1449314062,162,3,釧路市場,H28.6.2,2.1,1406,,H30.4.13,H30.6.4,H30.6.21,17,H30.6.13,H29.9.3,7.3,3.5,5.9,145,81,18,10.8,5.8,49,154,585,544.1
1449314062,162,3,釧路市場,H28.6.2,2.3,1406,,H30.4.13,H30.6.4,H30.9.20,108,H30.6.13,H29.9.3,7.9,3.5,8.2,246,88,63,10.1,7.1,59,58,160,503.6
1482211717,38,3,根室市場,H28.8.2,2,1171,,H30.2.21,H30.5.25,H30.7.19,55,H30.5.22,H29.8.12,8.1,3.7,18,298,98,25,11.4,5.3,62,139,237,572.4
1482211717,38,3,根室市場,H28.8.2,2.1,1171,,H30.2.21,H30.5.25,H30.9.20,118,H30.5.22,H29.8.12,7.4,3.4,12.4,300,117,28,10.7,5.7,63,65,320,432.5
1482211717,38,3,根室市場,H28.8.2,2.2,1171,,H30.2.21,H30.5.25,H30.10.18,146,H30.5.22,H29.8.12,7.6,3.5,11.2,345,91,29,11.4,4.4,70,35,,
1497107722,126,3,根室市場,H28.8.1,1.9,772,,H30.3.17,H30.6.3,H30.6.21,18,H30.6.4,H29.8.25,6.9,3.7,9.2,132,91,29,11.1,4.4,62,121,481,634.9
1498907871,211,3,丹所　昌睦,H28.1.24,2.4,787,,H30.4.20,H30.6.2,H30.6.21,19,H30.6.2,H29.8.23,7.6,3.3,10,113,61,24,9.8,3.9,50,116,432,571.8
1536008650,182,3,釧路市場,H28.7.30,1.9,865,,H30.4.13,H30.6.8,H30.6.21,13,H30.6.13,H29.9.3,6.6,3.3,5.4,86,78,17,10.1,3.6,49,114,509,743.8
1536008650,182,3,釧路市場,H28.7.30,2.1,865,,H30.4.13,H30.6.8,H30.9.20,104,H30.6.13,H29.9.3,7.8,3.4,12.8,235,105,33,10.2,4.8,72,48,329,331.3
1373724340,214,4,根室市場,H28.6.17,2.2,2434,,H30.5.16,H30.7.27,H30.8.16,20,H30.7.30,H29.10.20,7.6,3.4,7.2,153,64,60,9.9,6.3,57,126,357,381.8
1373724340,214,4,根室市場,H28.6.17,2.3,2434,,H30.5.16,H30.7.27,H30.9.20,55,H30.7.27,H29.10.20,7.3,3.6,11.8,216,67,33,10.6,6.9,57,62,126,434.3
1461711245,251,4,中春別農協,H28.6.17,2.1,1124,,H30.5.18,H30.7.17,H30.7.19,2,H30.7.16,H29.10.6,5.9,3,12.2,28,73,56,8.8,6,69,184,598,256.2
1461711245,251,4,中春別農協,H28.6.17,2.3,1124,,H30.5.18,H30.7.17,H30.9.20,65,H30.7.17,H30.10.6,8.1,3.2,10.6,145,64,24,9.1,5.8,64,45,142,467.2
1511626260,225,4,根室市場,H28.6.15,2.2,2626,,H30.5.16,H30.7.26,H30.8.16,21,H30.7.27,H29.10.17,8.6,3.4,7.4,126,61,41,10.5,3.5,67,96,245,369.1
1511626260,225,4,根室市場,H28.6.15,2.3,2626,,H30.5.16,H30.7.26,H30.9.20,56,H30.7.26,H29.10.17,8,3.6,9.9,211,64,38,10.7,5.7,65,53,104,417.5
1523809576,246,4,,H29.9.5,1.1,957,,H30.5.16,H30.7.27,H30.10.18,83,,,8.1,3.8,12.8,280,121,39,10.5,4.4,59,44,,
856563216,297,5,根室市場,H28.9.18,2,6321,,H30.6.17,H30.8.19,H30.9.20,32,H30.8.19,H29.11.25,7.1,2.8,8.2,161,52,23,10,6.6,64,57,189,287.9
1432015518,281,5,釧路市場,H28.9.25,1.9,1551,,H30.6.15,H30.8.8,H30.8.16,8,H30.8.15,H29.11.5,7.2,3.5,7.1,109,121,34,10,4.9,64,117,633,621.1
1432015518,281,5,釧路市場,H28.9.25,2,1551,,H30.6.15,H30.8.8,H30.9.20,43,H30.8.8,H29.11.5,7.4,3.5,12,230,85,44,10.5,5.9,59,55,309,518.5
1515507619,292,5,根室市場,H28.6.15,2.3,761,,H30.6.17,H30.9.5,H30.9.20,15,H30.9.5,H29.11.15,7.3,3.1,8.5,159,80,36,9.4,4.4,67,49,859,669.4
864142540,48,外,根室市場,2016/06/20,1.8,4254,A,H30.2.22,H30.4.10,H30.3.26,-15,H30.4.24,H29.7.15,6.9,3.8,12.8,49,66,15,10.4,5.7,77,133,154,524
864142540,48,外,釧路市場,H28.6.20,1.9,4254,,H30.2.22,H30.4.10,H30.5.17,37,H30.4.24,H29.7.15,7.3,3.8,8.6,159,85,23,10.4,5.5,58,150,1118,759.4
864142540,48,外,釧路市場,H28.6.20,2.1,4254,,H30.2.22,H30.4.10,H30.7.19,100,H30.4.24,H29.7.15,6.7,3.3,22.6,163,97,73,7.6,6.1,76,190,893,267.2
1432814463,133, 外 ,根室市場,H28.7.8,2,1446,,H30.3.17,H30.6.1,H30.6.21,20,H30.6.11,H29.9.1,7.4,3.7,10.3,159,72,31,11.4,5.1,60,142,542,442.7
1518908420,104, 非 ,釧路市場,H28.6.1,2.1,842,,H30.3.16,H30.6.1,H30.6.21,20,H30.5.31,H29.8.21,7.5,3.6,9.3,129,63,19,11.9,4.5,55,108,343,660